gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,charge_per_tenure,total_services,is_new_customer,is_high_value,no_support_services,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,0,0.3055555555555555,1,1,0.6144278606965173,0.1964869657332351,0,0.03988152538834064,0.25,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,1,0,0.9305555555555555,1,1,0.025870646766169153,0.15284174649963156,0,0.0005240896239503833,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,1,0,0.9444444444444444,1,1,0.7134328358208956,0.6879030029476788,0,0.012896093281819421,0.5,0,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,0,1,1,0.0,1,0,0.01741293532338306,0.0,0,0.2449024690833369,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,0,0.6805555555555555,1,1,0.7223880597014924,0.5199716746499633,1,0.019266669499808767,0.5,0,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1,0,0,0.05555555555555555,1,0,0.3034825870646766,0.020708594325718498,0,0.11770855467255963,0.25,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,0.875,1,0,0.6144278606965173,0.5803472733971997,0,0.01223067442947601,0.875,0,1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
0,0,1,0,0.027777777777777776,1,0,0.6114427860696517,0.01899871039056743,1,0.3263893020554446,0.375,1,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,0.29166666666666663,1,1,0.020895522388059695,0.04867124170965365,0,0.008197696655475756,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,1,0.7638888888888888,1,0,0.3910447761194029,0.35077376565954316,1,0.009471851721437375,0.5,0,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
1,0,0,1,0.013888888888888888,1,1,0.019900497512437804,0.002331659911569639,0,0.12236199056563685,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,0.2361111111111111,1,0,0.011442786069651711,0.041227201547531324,0,0.010093540908210918,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,0.41666666666666663,1,1,0.8174129353233831,0.3380906871775977,0,0.03690889574631132,0.625,0,1,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,0,1,1,0.3055555555555555,1,1,0.3950248756218906,0.146439756816507,0,0.02798491536603889,0.5,0,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0,0.125,1,1,0.4104477611940298,0.061031917833456156,0,0.07055373762271049,0.375,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1,0,1,1,0.013888888888888888,1,0,0.009452736318407956,0.002210759027266028,0,0.11584718031532873,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,0.29166666666666663,1,1,0.6791044776119403,0.2082604089904201,1,0.045509791725422175,0.375,0,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,0.2638888888888889,1,0,0.41094527363184075,0.13179347826086957,0,0.03366750244358506,0.5,0,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,1,1,0.9583333333333333,1,1,0.8527363184079603,0.8574636145910096,1,0.015146827589137735,0.75,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0,0.013888888888888888,0,1,0.0681592039800995,0.002890106853352985,1,0.15245420934086953,0.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,1.0,1,1,0.8527363184079603,0.8701294215180546,0,0.014389528706812293,0.875,0,1,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
1,0,1,1,0.9722222222222222,1,0,0.5044776119402985,0.5594486919675756,0,0.008770091117441123,0.625,0,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
0,0,0,0,0.9166666666666666,1,1,0.8442786069651741,0.7593726971260134,0,0.015814514609816078,0.875,0,1,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,1,1,0.09722222222222221,0,1,0.06417910447761191,0.017162168386145912,0,0.035032510305554376,0.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,1,0.6388888888888888,1,1,0.9149253731343284,0.5725059874723656,0,0.02581474686628866,0.875,0,1,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,0.5416666666666666,0,1,0.3054726368159204,0.21656802689756818,1,0.011904933916960608,0.5,0,0,0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
0,0,1,1,0.4444444444444444,1,0,0.4398009950248757,0.2355321941783346,0,0.020202621171555774,0.5,0,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,0.3333333333333333,1,1,0.7094527363184079,0.25183654200442157,0,0.04116884110322553,0.5,0,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,0.08333333333333333,1,1,0.6497512437810945,0.05498687361827562,1,0.14483143816363825,0.375,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0,0.5138888888888888,1,1,0.6034825870646766,0.3427770357406043,0,0.022484561239484762,0.875,0,1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
1,0,0,1,0.1111111111111111,1,0,0.020895522388059695,0.02057617907148121,0,0.024777716393032362,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,1.0,1,1,0.5293532338308458,0.5786949613117172,0,0.008864901619140709,0.625,0,1,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,1,1,0,0.986111111111111,0,0,0.2796019900497512,0.38612288135593226,0,0.004707619735667842,0.5,0,0,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
0,0,1,0,0.2222222222222222,1,1,0.7601990049751244,0.16824221628592487,0,0.06580905788859254,0.5,0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,1,0,0.7916666666666666,0,1,0.31492537313432833,0.3203758290346353,0,0.00739538012218658,0.5,0,0,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
1,0,0,0,0.9166666666666666,1,0,0.07164179104477608,0.19564641672807667,0,0.001432851043748577,0.25,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,1,0,0,0.2361111111111111,1,1,0.7054726368159204,0.17235860353721447,1,0.05817904513667551,0.5,0,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,0,1,0.29166666666666663,1,0,0.02487562189054726,0.052067980840088436,0,0.008423317789685561,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,0.9166666666666666,1,1,0.4761194029850746,0.5099081153279293,0,0.008961693593145149,0.625,0,0,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
0,0,1,0,0.2361111111111111,1,1,0.5686567164179105,0.15228329955784822,0,0.04869982387299969,0.625,0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1,0,0,1,0.013888888888888888,1,1,0.5194029850746269,0.00811187361827561,1,0.43383196634227195,0.125,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,0.8055555555555555,1,0,0.41840796019900495,0.41034911569638916,1,0.009401806056057319,0.5,0,0,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0,1,1,0.1111111111111111,1,0,0.027860696517412936,0.01609133198231393,0,0.025742873467152084,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,0,0,0.375,1,0,0.508457711442786,0.22191645173176128,0,0.027454057565400054,0.625,0,0,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
1,0,1,0,0.4722222222222222,1,0,0.7024875621890546,0.3454598839351511,0,0.02822076652683087,0.5,0,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,0,0,0.41666666666666663,1,1,0.7835820895522387,0.3478836588061902,0,0.03554789083994895,0.5,0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
1,0,0,0,0.4583333333333333,1,1,0.4791044776119403,0.25854366249078853,0,0.02095358563296978,0.5,0,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0,0,1,0.013888888888888888,0,0,0.06467661691542287,0.0028498065585851147,1,0.15028260592410014,0.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,0.19444444444444442,1,0,0.5069651741293533,0.10877049557848195,0,0.053966823906053014,0.625,0,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,1,0.2222222222222222,1,1,0.6094527363184079,0.14556466470154755,0,0.05475030435445608,0.375,0,1,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,0,0,0.6805555555555555,1,0,0.8199004975124379,0.566247927413412,0,0.021698865326590457,0.625,0,1,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,0.2638888888888889,1,0,0.8462686567164178,0.23174972365512164,1,0.06081254515320216,0.75,0,1,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,1,1,0.9722222222222222,1,0,0.6114427860696517,0.6613048084008845,0,0.010648943168167136,0.875,0,1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0,1,1,0.4444444444444444,1,0,0.4293532338308458,0.21470269896831248,0,0.019807784186688614,0.5,0,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0,0.25,1,1,0.5129353233830846,0.1406653002947679,0,0.04230656535946982,0.125,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0.5138888888888888,0,1,0.22189054726368157,0.16014761422254975,0,0.009961103941273437,0.375,0,0,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,0,0,0.05555555555555555,1,1,0.5711442786069653,0.03481369749447311,0,0.1844698482852408,0.25,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,0.2222222222222222,1,0,0.7208955223880598,0.15831107221812826,0,0.06292575251170549,0.625,0,1,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,0.2361111111111111,1,1,0.6194029850746269,0.15393561164333092,0,0.052215753214435806,0.375,0,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,1,0.2638888888888889,1,1,0.42139303482587065,0.1494334929992631,0,0.03431898346861587,0.5,0,0,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,0.8333333333333333,1,0,0.8248756218905472,0.6986228813559323,0,0.017296053827842033,0.625,0,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,1,1,0.7083333333333333,1,1,0.06666666666666665,0.14073438651436995,0,0.0026732330183097254,0.25,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,0.38888888888888884,1,1,0.020398009950248763,0.05618436809137805,0,0.005405635119629425,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,0.5972222222222222,1,1,0.41542288557213924,0.29344947494473106,0,0.013640806518287288,0.375,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
1,0,1,0,0.5833333333333333,1,0,0.019900497512437804,0.09620256079587326,0,0.0025630711787419463,0.125,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,0,0,0,0.041666666666666664,1,1,0.599502487562189,0.027870532424465737,1,0.2402490331902597,0.25,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,0.013888888888888888,1,0,0.26368159203980096,0.005152680545320561,0,0.2743742297394926,0.125,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0.041666666666666664,1,0,0.015920398009950265,0.007340410832719235,1,0.05829968977094047,0.125,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,0.875,1,0,0.7935323383084577,0.7160153371407517,0,0.015720751349283926,0.75,0,1,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False
