churn_prob,risk_segment,recommended_action
0.589189864459133,Medium Risk,Send re-engagement email
0.5891185837557257,Medium Risk,Send re-engagement email
0.5889936880401662,Medium Risk,Send re-engagement email
0.5885475992977289,Medium Risk,Send re-engagement email
0.5879229958121079,Medium Risk,Send re-engagement email
0.5878813219069627,Medium Risk,Send re-engagement email
0.5877868697080129,Medium Risk,Send re-engagement email
0.5876796584752874,Medium Risk,Send re-engagement email
0.5873614070595594,Medium Risk,Send re-engagement email
0.5872777937135041,Medium Risk,Send re-engagement email
0.5870901133530286,Medium Risk,Send re-engagement email
0.5869582501337639,Medium Risk,Send re-engagement email
0.5868749195757085,Medium Risk,Send re-engagement email
0.5866515652374316,Medium Risk,Send re-engagement email
0.5863592814312816,Medium Risk,Send re-engagement email
0.5863569651788832,Medium Risk,Send re-engagement email
0.586119670673773,Medium Risk,Send re-engagement email
0.5860674386907259,Medium Risk,Send re-engagement email
0.5860555636709104,Medium Risk,Send re-engagement email
0.5859295005824865,Medium Risk,Send re-engagement email
0.5856400957361588,Medium Risk,Send re-engagement email
0.5854088378926429,Medium Risk,Send re-engagement email
0.5852373732540828,Medium Risk,Send re-engagement email
0.5849812904297491,Medium Risk,Send re-engagement email
0.5849471311359355,Medium Risk,Send re-engagement email
0.5849384563583192,Medium Risk,Send re-engagement email
0.5848428373957362,Medium Risk,Send re-engagement email
0.5847213516327308,Medium Risk,Send re-engagement email
0.584660304616394,Medium Risk,Send re-engagement email
0.584568136994465,Medium Risk,Send re-engagement email
0.5845587501767046,Medium Risk,Send re-engagement email
0.5845587501767046,Medium Risk,Send re-engagement email
0.5845587501767046,Medium Risk,Send re-engagement email
0.5843171775577509,Medium Risk,Send re-engagement email
0.5842273696760113,Medium Risk,Send re-engagement email
0.5841422569139546,Medium Risk,Send re-engagement email
0.584090143195868,Medium Risk,Send re-engagement email
0.5840893362628017,Medium Risk,Send re-engagement email
0.583768621705437,Medium Risk,Send re-engagement email
0.583760365631837,Medium Risk,Send re-engagement email
0.5833463636367184,Medium Risk,Send re-engagement email
0.5833173518687392,Medium Risk,Send re-engagement email
0.5831988357892253,Medium Risk,Send re-engagement email
0.5829427040483995,Medium Risk,Send re-engagement email
0.5828384093001782,Medium Risk,Send re-engagement email
0.5827966732750361,Medium Risk,Send re-engagement email
0.5822251616487947,Medium Risk,Send re-engagement email
0.5822083876974287,Medium Risk,Send re-engagement email
0.5820828737946553,Medium Risk,Send re-engagement email
0.5819362041252688,Medium Risk,Send re-engagement email
0.5819007734279258,Medium Risk,Send re-engagement email
0.5815296984308979,Medium Risk,Send re-engagement email
0.5808131403371672,Medium Risk,Send re-engagement email
0.580545605519819,Medium Risk,Send re-engagement email
0.5802685697545497,Medium Risk,Send re-engagement email
0.5800471904547563,Medium Risk,Send re-engagement email
0.5794434044586336,Medium Risk,Send re-engagement email
0.5794434044586336,Medium Risk,Send re-engagement email
0.579195102937494,Medium Risk,Send re-engagement email
0.5791287719350237,Medium Risk,Send re-engagement email
0.5787849644339956,Medium Risk,Send re-engagement email
0.5783665620123091,Medium Risk,Send re-engagement email
0.5781269997921811,Medium Risk,Send re-engagement email
0.5779086334844874,Medium Risk,Send re-engagement email
0.5776794970814348,Medium Risk,Send re-engagement email
0.5773362003398868,Medium Risk,Send re-engagement email
0.5769335900660414,Medium Risk,Send re-engagement email
0.5768092781985935,Medium Risk,Send re-engagement email
0.5764744433637518,Medium Risk,Send re-engagement email
0.5763318151062741,Medium Risk,Send re-engagement email
0.5761897584684481,Medium Risk,Send re-engagement email
0.5760000391999107,Medium Risk,Send re-engagement email
0.5757170191372272,Medium Risk,Send re-engagement email
0.5756044535844874,Medium Risk,Send re-engagement email
0.5755289453320842,Medium Risk,Send re-engagement email
0.5754261232221576,Medium Risk,Send re-engagement email
0.5753031120494607,Medium Risk,Send re-engagement email
0.5752121870188573,Medium Risk,Send re-engagement email
0.5750028198945175,Medium Risk,Send re-engagement email
0.5744307550449484,Medium Risk,Send re-engagement email
0.5735131298185876,Medium Risk,Send re-engagement email
0.573477949653877,Medium Risk,Send re-engagement email
0.5731455298174025,Medium Risk,Send re-engagement email
0.5729339491604789,Medium Risk,Send re-engagement email
0.5726315694250758,Medium Risk,Send re-engagement email
0.572316119924796,Medium Risk,Send re-engagement email
0.5722569698468223,Medium Risk,Send re-engagement email
0.57193393628774,Medium Risk,Send re-engagement email
0.5718719971349244,Medium Risk,Send re-engagement email
0.5718298385281058,Medium Risk,Send re-engagement email
0.5712726405017797,Medium Risk,Send re-engagement email
0.5710269883221275,Medium Risk,Send re-engagement email
0.5708731390161799,Medium Risk,Send re-engagement email
0.5707498099321531,Medium Risk,Send re-engagement email
0.5707111733673014,Medium Risk,Send re-engagement email
0.5705143362015702,Medium Risk,Send re-engagement email
0.5699531068654772,Medium Risk,Send re-engagement email
0.5698147418755086,Medium Risk,Send re-engagement email
0.5696226154039112,Medium Risk,Send re-engagement email
0.5692637991683773,Medium Risk,Send re-engagement email
0.5692622989903235,Medium Risk,Send re-engagement email
0.569198225615379,Medium Risk,Send re-engagement email
0.5691974461186274,Medium Risk,Send re-engagement email
0.5691904497104258,Medium Risk,Send re-engagement email
0.569025854618504,Medium Risk,Send re-engagement email
0.5688166960863712,Medium Risk,Send re-engagement email
0.5683223319955233,Medium Risk,Send re-engagement email
0.5682611893519036,Medium Risk,Send re-engagement email
0.5682206925042727,Medium Risk,Send re-engagement email
0.5681903704122387,Medium Risk,Send re-engagement email
0.568018635164266,Medium Risk,Send re-engagement email
0.5679692070035379,Medium Risk,Send re-engagement email
0.5679648382746434,Medium Risk,Send re-engagement email
0.5679169993896097,Medium Risk,Send re-engagement email
0.5674990111343887,Medium Risk,Send re-engagement email
0.5672695680926444,Medium Risk,Send re-engagement email
0.5672576606589189,Medium Risk,Send re-engagement email
0.567043599132641,Medium Risk,Send re-engagement email
0.5668071510868379,Medium Risk,Send re-engagement email
0.5667220321315407,Medium Risk,Send re-engagement email
0.5665963195293121,Medium Risk,Send re-engagement email
0.5665624164042637,Medium Risk,Send re-engagement email
0.5662921832185382,Medium Risk,Send re-engagement email
0.566171795039781,Medium Risk,Send re-engagement email
0.5653448201252269,Medium Risk,Send re-engagement email
0.5650296199224482,Medium Risk,Send re-engagement email
0.564983902504216,Medium Risk,Send re-engagement email
0.5648859062731245,Medium Risk,Send re-engagement email
0.5645992235357261,Medium Risk,Send re-engagement email
0.5644350246447174,Medium Risk,Send re-engagement email
0.5643941598195236,Medium Risk,Send re-engagement email
0.5643678960010194,Medium Risk,Send re-engagement email
0.5642899094705954,Medium Risk,Send re-engagement email
0.5640766894516407,Medium Risk,Send re-engagement email
0.5638911486925846,Medium Risk,Send re-engagement email
0.5638059629055774,Medium Risk,Send re-engagement email
0.5635866673010586,Medium Risk,Send re-engagement email
0.5632683142365195,Medium Risk,Send re-engagement email
0.563252132044862,Medium Risk,Send re-engagement email
0.5623562921686165,Medium Risk,Send re-engagement email
0.5621065189528432,Medium Risk,Send re-engagement email
0.562088306304137,Medium Risk,Send re-engagement email
0.5618874396325165,Medium Risk,Send re-engagement email
0.5618073352531677,Medium Risk,Send re-engagement email
0.5615233281135797,Medium Risk,Send re-engagement email
0.5610283779141381,Medium Risk,Send re-engagement email
0.5608922604565563,Medium Risk,Send re-engagement email
0.560826508900066,Medium Risk,Send re-engagement email
0.5607866408217381,Medium Risk,Send re-engagement email
0.5605367263746607,Medium Risk,Send re-engagement email
0.560080438462417,Medium Risk,Send re-engagement email
0.5600209171726939,Medium Risk,Send re-engagement email
0.5598516789433101,Medium Risk,Send re-engagement email
0.5590523624930632,Medium Risk,Send re-engagement email
0.5589848126999098,Medium Risk,Send re-engagement email
0.5589391532692992,Medium Risk,Send re-engagement email
0.5589391532692992,Medium Risk,Send re-engagement email
0.5589391532692992,Medium Risk,Send re-engagement email
0.5587122157171338,Medium Risk,Send re-engagement email
0.5584355447071908,Medium Risk,Send re-engagement email
0.558117503809996,Medium Risk,Send re-engagement email
0.5579080829602927,Medium Risk,Send re-engagement email
0.5576460351868446,Medium Risk,Send re-engagement email
0.5575173978547039,Medium Risk,Send re-engagement email
0.5566569273017987,Medium Risk,Send re-engagement email
0.5566400404351096,Medium Risk,Send re-engagement email
0.5565208740825488,Medium Risk,Send re-engagement email
0.5562579214953135,Medium Risk,Send re-engagement email
0.5562223174754017,Medium Risk,Send re-engagement email
0.5554166008488015,Medium Risk,Send re-engagement email
0.5552864005875225,Medium Risk,Send re-engagement email
0.5546177655246542,Medium Risk,Send re-engagement email
0.554560344685497,Medium Risk,Send re-engagement email
0.5545490772811442,Medium Risk,Send re-engagement email
0.5541517962159722,Medium Risk,Send re-engagement email
0.5541035533376079,Medium Risk,Send re-engagement email
0.5540928730112503,Medium Risk,Send re-engagement email
0.5540925980069504,Medium Risk,Send re-engagement email
0.5539459091404434,Medium Risk,Send re-engagement email
0.5539006085879516,Medium Risk,Send re-engagement email
0.5537435071202318,Medium Risk,Send re-engagement email
0.5537003314817999,Medium Risk,Send re-engagement email
0.5535629695077305,Medium Risk,Send re-engagement email
0.5533507112686857,Medium Risk,Send re-engagement email
0.5529409679134012,Medium Risk,Send re-engagement email
0.5527606801584466,Medium Risk,Send re-engagement email
0.5523896079654619,Medium Risk,Send re-engagement email
0.5519794587337141,Medium Risk,Send re-engagement email
0.5515871651699785,Medium Risk,Send re-engagement email
0.5510694720667528,Medium Risk,Send re-engagement email
0.5507505227121703,Medium Risk,Send re-engagement email
0.5504212869506115,Medium Risk,Send re-engagement email
0.5502304759752181,Medium Risk,Send re-engagement email
0.549965220485659,Medium Risk,Send re-engagement email
0.549769062932284,Medium Risk,Send re-engagement email
0.5492505019660257,Medium Risk,Send re-engagement email
0.548840598320901,Medium Risk,Send re-engagement email
0.5487913448705413,Medium Risk,Send re-engagement email
0.5484940420150821,Medium Risk,Send re-engagement email
0.5484678457528739,Medium Risk,Send re-engagement email
0.5484229981275812,Medium Risk,Send re-engagement email
0.5483040637894356,Medium Risk,Send re-engagement email
0.5482926399833024,Medium Risk,Send re-engagement email
0.5481139624192491,Medium Risk,Send re-engagement email
0.54802339193641,Medium Risk,Send re-engagement email
0.5478001218460097,Medium Risk,Send re-engagement email
0.5475480256630193,Medium Risk,Send re-engagement email
0.5472744478576572,Medium Risk,Send re-engagement email
0.547115351946157,Medium Risk,Send re-engagement email
0.5471030793032559,Medium Risk,Send re-engagement email
0.5468194963155899,Medium Risk,Send re-engagement email
0.5468030373358074,Medium Risk,Send re-engagement email
0.5465336274799937,Medium Risk,Send re-engagement email
0.5458262678306587,Medium Risk,Send re-engagement email
0.5456118575370067,Medium Risk,Send re-engagement email
0.545521394947453,Medium Risk,Send re-engagement email
0.5449017809428195,Medium Risk,Send re-engagement email
0.5446931284612584,Medium Risk,Send re-engagement email
0.5445317910181128,Medium Risk,Send re-engagement email
