churn_prob,risk_segment,recommended_action,Churn
0.8154541908597328,High Risk,Assign dedicated support agent,1
0.04056122627787175,Low Risk,No action needed,0
0.5933282148000126,Medium Risk,Send re-engagement email,0
0.42979967063889213,Medium Risk,Send re-engagement email,0
0.2990669506083857,Low Risk,No action needed,0
0.8858327358862103,High Risk,Assign dedicated support agent,1
0.7231020104571264,High Risk,Assign dedicated support agent,0
0.33874717508077096,Low Risk,No action needed,0
0.38033360603955,Low Risk,No action needed,0
0.33783245819014546,Low Risk,No action needed,0
0.15117052984749021,Low Risk,No action needed,0
0.22318313032694342,Low Risk,No action needed,0
0.9247796438893555,High Risk,Assign dedicated support agent,1
0.573477949653877,Medium Risk,Send re-engagement email,1
0.005542154976434941,Low Risk,No action needed,0
0.17730291485272173,Low Risk,No action needed,0
0.005929670734641388,Low Risk,No action needed,0
0.01606571532762517,Low Risk,No action needed,0
0.08299598078093394,Low Risk,No action needed,0
0.8854394196081208,High Risk,Assign dedicated support agent,1
0.7978735386309589,High Risk,Assign dedicated support agent,0
0.9160347429811964,High Risk,Send onboarding assistance email,1
0.6378559879655153,Medium Risk,Send onboarding assistance email,0
0.20762169983269252,Low Risk,No action needed,1
0.36109605256905075,Low Risk,No action needed,0
0.38180628844953757,Low Risk,No action needed,0
0.7677985361307667,High Risk,Assign dedicated support agent,1
0.8745689378452824,High Risk,Assign dedicated support agent,0
0.6387129844570544,Medium Risk,Send onboarding assistance email,0
0.7727095969368287,High Risk,Send onboarding assistance email,0
0.08022951512202436,Low Risk,No action needed,0
0.07940541681776703,Low Risk,No action needed,0
0.6560065774515847,Medium Risk,Offer service bundle discount,1
0.0254312030323723,Low Risk,No action needed,0
0.18305835500217207,Low Risk,No action needed,1
0.06327022660141841,Low Risk,No action needed,0
0.15261600192033015,Low Risk,No action needed,0
0.5681903704122387,Medium Risk,Send re-engagement email,0
0.2834742671620834,Low Risk,No action needed,0
0.42270755153479345,Medium Risk,Send re-engagement email,0
0.16228578856372022,Low Risk,No action needed,0
0.3381121703182455,Low Risk,No action needed,1
0.014698465097065117,Low Risk,No action needed,0
0.044329359786308996,Low Risk,No action needed,0
0.8706163015426212,High Risk,Assign dedicated support agent,1
0.82117543680895,High Risk,Assign dedicated support agent,1
0.05494560145809919,Low Risk,No action needed,0
0.056640923231367254,Low Risk,No action needed,0
0.13099781186750056,Low Risk,No action needed,0
0.494739090083965,Medium Risk,Send re-engagement email,0
0.021059238010512082,Low Risk,No action needed,0
0.21586382146620825,Low Risk,No action needed,0
0.8118957676732559,High Risk,Assign dedicated support agent,1
0.27462567709010716,Low Risk,No action needed,0
0.7091575943417279,High Risk,Assign dedicated support agent,1
0.15629981146477173,Low Risk,No action needed,0
0.5921400968464954,Medium Risk,Send re-engagement email,1
0.24662229237808922,Low Risk,No action needed,0
0.8286954744299855,High Risk,Assign dedicated support agent,1
0.9299001034200964,High Risk,Assign dedicated support agent,1
0.02310118510324466,Low Risk,No action needed,0
0.3486505741997575,Low Risk,No action needed,0
0.8948774574734751,High Risk,Assign dedicated support agent,1
0.6411045976353736,Medium Risk,Offer service bundle discount,1
0.7924357052161742,High Risk,Assign dedicated support agent,0
0.49553599900687567,Medium Risk,Send re-engagement email,1
0.32583970339658236,Low Risk,No action needed,0
0.06553758120596789,Low Risk,No action needed,0
0.6913855131589947,Medium Risk,Offer service bundle discount,1
0.2348156562129897,Low Risk,No action needed,0
0.2187399750152278,Low Risk,No action needed,0
0.19886322349340244,Low Risk,No action needed,0
0.6473556334176896,Medium Risk,Offer service bundle discount,1
0.641700035546207,Medium Risk,Offer service bundle discount,0
0.05705000194084567,Low Risk,No action needed,0
0.11008658164265185,Low Risk,No action needed,0
0.011195298477964815,Low Risk,No action needed,0
0.3471929194435053,Low Risk,No action needed,0
0.43333047859070645,Medium Risk,Send re-engagement email,0
0.33574628448272925,Low Risk,No action needed,1
0.20771771052022975,Low Risk,No action needed,0
0.7391936418337697,High Risk,Send onboarding assistance email,0
0.8193516318798754,High Risk,Assign dedicated support agent,0
0.41194815039211397,Medium Risk,Send re-engagement email,0
0.6514280308048379,Medium Risk,Offer service bundle discount,1
0.505956393591246,Medium Risk,Send re-engagement email,0
0.7306485120497267,High Risk,Assign dedicated support agent,0
0.728363236526234,High Risk,Send onboarding assistance email,1
0.3715767946267384,Low Risk,No action needed,0
0.05862956052940394,Low Risk,No action needed,0
0.3272183025719533,Low Risk,No action needed,0
0.20836864663258045,Low Risk,No action needed,0
0.012469953413622932,Low Risk,No action needed,0
0.41428959380613456,Medium Risk,Send re-engagement email,0
0.4518811849615733,Medium Risk,Send re-engagement email,0
0.011212343641413198,Low Risk,No action needed,0
0.020994913223651195,Low Risk,No action needed,0
0.040541072820898603,Low Risk,No action needed,0
0.5053708713464584,Medium Risk,Send re-engagement email,0
0.032003143982442396,Low Risk,No action needed,0
0.7656366368090635,High Risk,Assign dedicated support agent,1
0.39881465986539333,Low Risk,No action needed,0
0.5014208125437066,Medium Risk,Send re-engagement email,1
0.1127590862543964,Low Risk,No action needed,0
0.898744842326289,High Risk,Assign dedicated support agent,1
0.15237971426743238,Low Risk,No action needed,0
0.46369028454968814,Medium Risk,Send re-engagement email,1
0.18202763350502366,Low Risk,No action needed,0
0.016419526168041935,Low Risk,No action needed,0
0.03297194028933117,Low Risk,No action needed,0
0.14616349073279225,Low Risk,No action needed,0
0.49349992046294616,Medium Risk,Send re-engagement email,0
0.032944222468006705,Low Risk,No action needed,0
0.0034699703811846574,Low Risk,No action needed,0
0.6187480162443666,Medium Risk,Send onboarding assistance email,0
0.3724993953073338,Low Risk,No action needed,1
0.19885836214173197,Low Risk,No action needed,0
0.03943522337932572,Low Risk,No action needed,0
0.0434538342866128,Low Risk,No action needed,0
0.8200138722020293,High Risk,Assign dedicated support agent,1
0.5972910204010367,Medium Risk,Send re-engagement email,0
0.45438401270890694,Medium Risk,Send re-engagement email,1
0.748561652749689,High Risk,Assign dedicated support agent,0
0.02887441925129971,Low Risk,No action needed,0
0.08976912032697092,Low Risk,No action needed,0
0.030127955504172486,Low Risk,No action needed,0
0.7354268148320676,High Risk,Assign dedicated support agent,0
0.8948869044805082,High Risk,Assign dedicated support agent,1
0.017626978001145845,Low Risk,No action needed,0
0.00967413356905249,Low Risk,No action needed,0
0.664763898056921,Medium Risk,Send onboarding assistance email,1
0.24107762423000817,Low Risk,No action needed,0
0.30095929991994713,Low Risk,No action needed,1
0.012058739854418214,Low Risk,No action needed,0
0.8374461168927155,High Risk,Assign dedicated support agent,1
0.009279488381183967,Low Risk,No action needed,0
0.5921521383201034,Medium Risk,Send re-engagement email,0
0.19236299077646035,Low Risk,No action needed,0
0.5416417333370119,Medium Risk,Send re-engagement email,1
0.09569417613797855,Low Risk,No action needed,0
0.9408643181087685,High Risk,Assign dedicated support agent,1
0.13092578110699415,Low Risk,No action needed,0
0.002675471663219671,Low Risk,No action needed,0
0.46936227615848347,Medium Risk,Send re-engagement email,0
0.48132612285197757,Medium Risk,Send re-engagement email,0
0.7981861454305081,High Risk,Send onboarding assistance email,1
0.23648578932024614,Low Risk,No action needed,0
0.059032476456152186,Low Risk,No action needed,0
0.3504094089976148,Low Risk,No action needed,0
0.003752528338199433,Low Risk,No action needed,0
0.030483451401245098,Low Risk,No action needed,0
0.13766703618024287,Low Risk,No action needed,0
0.8620980112523413,High Risk,Assign dedicated support agent,1
0.08920418606242925,Low Risk,No action needed,0
0.5267551195995102,Medium Risk,Send re-engagement email,1
0.3165853100985065,Low Risk,No action needed,0
0.7071538439422302,High Risk,Assign dedicated support agent,1
0.6977143773546238,Medium Risk,Send onboarding assistance email,0
0.6638994869568953,Medium Risk,Send onboarding assistance email,0
0.012715189171847345,Low Risk,No action needed,0
0.7130717040422883,High Risk,Assign dedicated support agent,0
0.5036075954496497,Medium Risk,Send re-engagement email,0
0.09921995183943537,Low Risk,No action needed,0
0.7929317800925196,High Risk,Assign dedicated support agent,0
0.09802187130422917,Low Risk,No action needed,0
0.5934040497899564,Medium Risk,Send re-engagement email,0
0.7849483413217371,High Risk,Assign dedicated support agent,1
0.4038320739119357,Medium Risk,Send re-engagement email,0
0.4621578212068404,Medium Risk,Send re-engagement email,0
0.09306692690422726,Low Risk,No action needed,0
0.8937427153615536,High Risk,Assign dedicated support agent,1
0.7278316561657295,High Risk,Assign dedicated support agent,0
0.2508599460354156,Low Risk,No action needed,0
0.39426738615324447,Low Risk,No action needed,1
0.32286460656132077,Low Risk,No action needed,0
0.15924923559450888,Low Risk,No action needed,0
0.1942861152675302,Low Risk,No action needed,1
0.2686433721823682,Low Risk,No action needed,0
0.026954714049760953,Low Risk,No action needed,0
0.5976574728265799,Medium Risk,Send re-engagement email,0
0.18124467941926553,Low Risk,No action needed,0
0.9684003355853088,High Risk,Assign dedicated support agent,1
0.01721427840533186,Low Risk,No action needed,0
0.1386552229535446,Low Risk,No action needed,0
0.37765478553982873,Low Risk,No action needed,0
0.3333750512720671,Low Risk,No action needed,0
0.036517527875788845,Low Risk,No action needed,0
0.08692451596845352,Low Risk,No action needed,0
0.2050117896312679,Low Risk,No action needed,0
0.0761331395821365,Low Risk,No action needed,0
0.560080438462417,Medium Risk,Send re-engagement email,0
0.6993885015452612,Medium Risk,Offer service bundle discount,1
0.7261773207177415,High Risk,Send onboarding assistance email,1
0.4464161963395435,Medium Risk,Send re-engagement email,1
0.5182184139051297,Medium Risk,Send re-engagement email,0
0.7465032766345692,High Risk,Assign dedicated support agent,1
0.39387489899035494,Low Risk,No action needed,1
0.09525526451423945,Low Risk,No action needed,0
0.5845587501767046,Medium Risk,Send re-engagement email,0
0.1725275152613067,Low Risk,No action needed,0
0.22533317343081172,Low Risk,No action needed,1
0.06009775280427057,Low Risk,No action needed,0
0.11999058084716363,Low Risk,No action needed,0
0.11167520560782884,Low Risk,No action needed,0
0.6003647562150828,Medium Risk,Send onboarding assistance email,1
0.2413930468927861,Low Risk,No action needed,0
0.6105611150108268,Medium Risk,Offer service bundle discount,0
0.8981015813421118,High Risk,Assign dedicated support agent,1
0.7361581783388428,High Risk,Assign dedicated support agent,1
0.14708191303964668,Low Risk,No action needed,0
0.4500499176285802,Medium Risk,Send re-engagement email,0
0.04989183904530882,Low Risk,No action needed,0
0.20043461353854766,Low Risk,No action needed,0
0.1375689262806155,Low Risk,No action needed,0
0.023330879928534172,Low Risk,No action needed,0
0.003097913435862509,Low Risk,No action needed,0
0.33998306024660757,Low Risk,No action needed,0
0.20994588181318652,Low Risk,No action needed,0
0.9359453229606055,High Risk,Send onboarding assistance email,1
0.3549983355269595,Low Risk,No action needed,0
0.7981373810763744,High Risk,Assign dedicated support agent,1
0.28290796366492615,Low Risk,No action needed,0
0.6656131767053093,Medium Risk,Offer service bundle discount,0
0.5868749195757085,Medium Risk,Send re-engagement email,1
0.0049105360534414675,Low Risk,No action needed,0
0.01662563045881391,Low Risk,No action needed,0
0.10801573470294681,Low Risk,No action needed,0
0.5562579214953135,Medium Risk,Send re-engagement email,0
0.6526241747333771,Medium Risk,Offer service bundle discount,1
0.9393431344432027,High Risk,Assign dedicated support agent,1
0.39918703879149176,Low Risk,No action needed,0
0.3717657368223216,Low Risk,No action needed,0
0.8208921981936984,High Risk,Assign dedicated support agent,1
0.015778851058884564,Low Risk,No action needed,0
0.2755081514376887,Low Risk,No action needed,0
0.27264689205291215,Low Risk,No action needed,0
0.19738001155337614,Low Risk,No action needed,0
0.6338604624757812,Medium Risk,Offer service bundle discount,1
0.3135189004223828,Low Risk,No action needed,0
0.0652997474937286,Low Risk,No action needed,0
0.2569306515774708,Low Risk,No action needed,0
0.08324133383516866,Low Risk,No action needed,0
0.24402157465431543,Low Risk,No action needed,0
0.8209052030455563,High Risk,Assign dedicated support agent,1
0.012277912926727488,Low Risk,No action needed,0
0.36271052440557033,Low Risk,No action needed,0
0.5135624122638629,Medium Risk,Send re-engagement email,0
0.5314254970430277,Medium Risk,Send re-engagement email,0
0.6039532582973343,Medium Risk,Offer service bundle discount,0
0.7735927925637149,High Risk,Assign dedicated support agent,1
0.6255596221773386,Medium Risk,Offer service bundle discount,0
0.1374099350409634,Low Risk,No action needed,0
0.1400667719922117,Low Risk,No action needed,0
0.017790950368628666,Low Risk,No action needed,0
0.18912958570477717,Low Risk,No action needed,0
0.4739961112027901,Medium Risk,Send re-engagement email,1
0.5115354469224977,Medium Risk,Send re-engagement email,1
0.8200308435546659,High Risk,Assign dedicated support agent,1
0.30066308467838704,Low Risk,No action needed,0
0.22120040806303037,Low Risk,No action needed,0
0.18820498508127456,Low Risk,No action needed,0
0.011868424873660277,Low Risk,No action needed,0
0.3228319164999637,Low Risk,No action needed,0
0.018499896554847507,Low Risk,No action needed,0
0.7540077185797562,High Risk,Send onboarding assistance email,1
